gbifid	kingdom	family	scientificname	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	eventdate	day	month	year
1580095170	Plantae	Iridaceae	Gladiolus illyricus W.D.J.Koch	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580094649	Plantae	Iridaceae	Gladiolus illyricus W.D.J.Koch	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580094488	Plantae	Iridaceae	Gladiolus italicus Mill.	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580093944	Plantae	Geraniaceae	Geranium robertianum L.	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1580092594	Plantae	Geraniaceae	Geranium molle L.	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580092008	Plantae	Geraniaceae	Geranium robertianum L.	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1580091280	Animalia	Corvidae	Garrulus glandarius (Linnaeus, 1758)	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1580085581	Animalia	Corvidae	Garrulus glandarius (Linnaeus, 1758)	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1580084699	Animalia	Alaudidae	Galerida cristata (Linnaeus, 1758)	44.412693	15.089207	250	2017-05-29T02:00Z	29	5	2017
1580084422	Animalia	Corvidae	Garrulus glandarius (Linnaeus, 1758)	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580081096	Animalia	Corvidae	Garrulus glandarius (Linnaeus, 1758)	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1580080155	Animalia	Alaudidae	Galerida cristata (Linnaeus, 1758)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1580075319	Plantae	Papaveraceae	Fumaria capreolata L.	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580073583	Animalia	Rallidae	Fulica atra Linnaeus, 1758	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1580073540	Animalia	Rallidae	Fulica atra Linnaeus, 1758	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580072724	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580070967	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580068785	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1580067756	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1580067061	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1580064336	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	43.286812	17.023058	250	2017-04-14T02:00Z	14	4	2017
1580064264	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1580063204	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1580062928	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580062030	Animalia	Fringillidae	Fringilla coelebs Linnaeus, 1758	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1580061538	Fungi	Fomitopsidaceae	Fomitopsis pinicola (Sw.) P. Karst., 1881	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580060856	Plantae	Apiaceae	Foeniculum vulgare Mill.	43.242828	17.087532	250	2017-06-05T02:00Z	5	6	2017
1580060330	Plantae	Moraceae	Ficus carica L.	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1580060229	Plantae	Moraceae	Ficus carica L.	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1580059092	Plantae	Moraceae	Ficus carica L.	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1580058550	Animalia	Felidae	Felis domestica Brisson, 1762	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1580058373	Plantae	Apiaceae	Ferula communis L.	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580057430	Animalia	Falconidae	Falco peregrinus Tunstall, 1771	43.201672	17.126312	250	2017-06-14T02:00Z	14	6	2017
1580053949	Animalia	Falconidae	Falco naumanni Fleischer, 1818	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1580050799	Animalia	Falconidae	Falco naumanni Fleischer, 1818	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580049373	Animalia	Noctuidae	Euclidia mi (Clerck, 1759) Clerck, 1759	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580048840	Animalia	Nymphalidae	Euphydryas aurinia (Rottemburg, 1775) Rottemburg, 1775	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580048347	Plantae	Euphorbiaceae	Euphorbia fragifera Jan	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580048094	Plantae	Celastraceae	Euonymus L.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580048034	Plantae	Euphorbiaceae	Euphorbia peplus L.	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580047768	Animalia	Geometridae	Eupithecia venosata Fabricius, 1787	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1580047341	Plantae	Euphorbiaceae	Euphorbia paralias L.	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580046183	Plantae	Liliaceae	Erythronium dens-canis L.	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580044051	Animalia	Muscicapidae	Erithacus Cuvier, 1800	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580044033	Animalia	Nymphalidae	Erebia medusa Schiffermüller, 1775	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580044027	Plantae	Cyperaceae	Eriophorum latifolium Hoppe	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580043629	Plantae	Rosaceae	Eriobotrya japonica (Thunb.) Lindl.	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1580042594	Plantae	Ericaceae	Erica arborea L.	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580039237	Plantae	Rosaceae	Eriobotrya japonica (Thunb.) Lindl.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580034015	Animalia	Muscicapidae	Erithacus Cuvier, 1800	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1580033910	Animalia	Muscicapidae	Erithacus Cuvier, 1800	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1580033199	Animalia	Equidae	Equus asinus Linnaeus, 1758	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1580032158	Animalia	Geometridae	Epirrhoe alternata Müller, 1794	45.066006	14.140863	250	2017-05-18T02:00Z	18	5	2017
1580028808	Animalia	Geometridae	Ematurga atomaria Linnaeus, 1758	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580027955	Animalia	Emberizidae	Emberiza cirlus Linnaeus, 1766	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580026580	Animalia	Emberizidae	Emberiza cirlus Linnaeus, 1766	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580026309	Animalia	Emberizidae	Emberiza hortulana Linnaeus, 1758	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1580023474	Animalia	Emberizidae	Emberiza cia Linnaeus, 1766	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580023449	Animalia	Emydidae	Emys orbicularis (Linnaeus, 1758)	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580023448	Animalia	Emberizidae	Emberiza melanocephala Scopoli, 1769	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580023439	Animalia	Emberizidae	Emberiza calandra Linnaeus, 1758	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580023412	Animalia	Emberizidae	Emberiza cia Linnaeus, 1766	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580023350	Animalia	Emberizidae	Emberiza cirlus Linnaeus, 1766	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1580018687	Animalia	Ardeidae	Egretta garzetta (Linnaeus, 1766)	44.140591	15.156281	250	2017-06-19T02:00Z	19	6	2017
1580018666	Animalia	Ardeidae	Egretta alba (Linnaeus, 1758)	44.140591	15.156281	250	2017-06-19T02:00Z	19	6	2017
1580017166	Animalia	Ardeidae	Egretta garzetta (Linnaeus, 1766)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1580016367	Animalia	Trachinidae	Echiichthys vipera (Cuvier, 1829)	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1580015297	Plantae	Brassicaceae	Draba lasiocarpa Rochel	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580014514	Plantae	Asparagaceae	Drimia maritima (L.) Stearn	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580013537	Plantae	Fabaceae	Dorycnium pentaphyllum Scop.	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580013374	Plantae	Fabaceae	Dorycnium pentaphyllum Scop.	45.066006	14.140863	250	2017-06-01T02:00Z	1	6	2017
1580012778	Animalia	Sparidae	Diplodus sargus (Linnaeus, 1758)	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1580011966	Plantae	Dioscoreaceae	Dioscorea communis (L.) Caddick & Wilkin	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580011820	Animalia	Arctiidae	Diacrisia sannio (Linnaeus, 1758) Linnaeus, 1758	45.405193	14.799158	250	2017-06-10T02:00Z	10	6	2017
1580011266	Plantae	Brassicaceae	Diplotaxis tenuifolia (L.) DC.	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1580010005	Animalia	Sphingidae	Deilephila porcellus Linnaeus, 1758	45.405193	14.799158	250	2017-06-13T02:00Z	13	6	2017
1580007832	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	43.26226	17.059801	250	2017-04-14T02:00Z	14	4	2017
1580005042	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580004035	Animalia	Sphingidae	Deilephila elpenor Linnaeus, 1746	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1580002556	Animalia	Sphingidae	Deilephila porcellus Linnaeus, 1758	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1580001994	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1580001683	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1579998664	Animalia	Lycaenidae	Cyaniris semiargus (Rottemburg, 1775)	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1579997838	Plantae	Primulaceae	Cyclamen repandum Auct. ex Knuth	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579997153	Plantae	Plantaginaceae	Cymbalaria muralis P. Gaertn., B. Mey. & Scherb.	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1579992731	Plantae	Primulaceae	Cyclamen repandum Auct. ex Knuth	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1579992298	Animalia	Arctiidae	Cybosia mesomella Linnaeus, 1758	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1579991860	Plantae	Plantaginaceae	Cymbalaria muralis P. Gaertn., B. Mey. & Scherb.	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1579991761	Animalia	Anatidae	Cygnus olor (Gmelin, 1789)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579990434	Plantae	Cupressaceae	Cupressus sempervirens L.	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579990289	Plantae	Cupressaceae	Cupressus sempervirens L.	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1579989281	Plantae	Cupressaceae	Cupressus sempervirens L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579988654	Animalia	Cuculidae	Cuculus canorus Linnaeus, 1758	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1579988406	Animalia	Cuculidae	Cuculus canorus Linnaeus, 1758	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1579988236	Plantae	Iridaceae	Crocus vernus (L.) Hill	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579986503	Animalia	Curculionidae	Cryptocephalus bipunctatus (Linnaeus, 1758) Linnaeus, 1758	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1579985360	Plantae	Papaveraceae	Corydalis solida (L.) Clairv.	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579984942	Animalia	Nymphalidae	Coenonympha arcania Linnaeus, 1761	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579984490	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1579978833	Animalia	Conidae	Conus ventricosus Gmelin, 1791	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1579977906	Animalia	Nymphalidae	Coenonympha arcania Linnaeus, 1761	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1579977889	Animalia	Nymphalidae	Coenonympha glycerion (Borkhausen, 1788) Borkhausen, 1788	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1579971973	Animalia	Columbidae	Columba livia Gmelin, 1789	43.26226	17.059801	250	2017-04-14T02:00Z	14	4	2017
1579971811	Plantae	Convolvulaceae	Convolvulus cneorum L.	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579969640	Animalia	Pantheidae	Colocasia coryli Linnaeus, 1758	45.380669	14.821115	250	2017-06-11T02:00Z	11	6	2017
1579969126	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579969095	Plantae	Fabaceae	Coronilla cretica L.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579969085	Plantae	Anacardiaceae	Cotinus coggygria Scop.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579965271	Animalia	Columbidae	Columba livia Gmelin, 1789	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1579963918	Plantae	Anacardiaceae	Cotinus coggygria Scop.	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579963888	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579962345	Plantae	Orchidaceae	Corallorhiza trifida Châtel.	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1579961124	Plantae	Convolvulaceae	Convolvulus cneorum L.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579960593	Plantae	Convolvulaceae	Convolvulus arvensis L.	45.087612	13.878181	250	2017-05-22T02:00Z	22	5	2017
1579959822	Animalia	Corvidae	Corvus monedula Linnaeus, 1758	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579959794	Plantae	Convolvulaceae	Convolvulus althaeoides L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579959788	Plantae	Fabaceae	Coronilla valentina L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579956015	Animalia	Geometridae	Colostygia pectinataria Knoch, 1781	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1579951749	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	45.078732	14.1364	250	2017-05-15T02:00Z	15	5	2017
1579949917	Animalia	Geometridae	Colostygia pectinataria Knoch, 1781	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1579940373	Animalia	Diogenidae	Clibanarius erythropus (Latreille, 1818)	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1579940204	Plantae	Ranunculaceae	Clematis L.	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579940193	Animalia	Cerambycidae	Clytus arietis (Linné, 1758)	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579938123	Plantae	Cistaceae	Cistus creticus subsp. eriocephalus (Viv.) Greuter & Burdet	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579936437	Plantae	Cistaceae	Cistus creticus subsp. eriocephalus (Viv.) Greuter & Burdet	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579934533	Animalia	Accipitridae	Circaetus gallicus (Gmelin, 1788)	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1579934065	Plantae	Rutaceae	Citrus reticulata Blanco	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579931321	Animalia	Accipitridae	Circus pygargus (Linnaeus, 1758)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579931288	Animalia	Accipitridae	Circaetus gallicus (Gmelin, 1788)	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1579931274	Animalia	Carabidae	Cicindela campestris Linnaeus, 1758	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1579931187	Animalia	Accipitridae	Circus pygargus (Linnaeus, 1758)	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1579928943	Animalia	Mugilidae	Chelon labrosus (Risso, 1827)	45.080399	14.144146	250	2017-05-19T02:00Z	19	5	2017
1579925525	Animalia	Charadriidae	Charadrius alexandrinus Linnaeus, 1758	44.412693	15.089207	250	2017-05-29T02:00Z	29	5	2017
1579925521	Animalia	Charadriidae	Charadrius hiaticula Linnaeus, 1758	44.412693	15.089207	250	2017-05-29T02:00Z	29	5	2017
1579924747	Animalia	Charadriidae	Charadrius alexandrinus Linnaeus, 1758	44.140591	15.156281	250	2017-06-19T02:00Z	19	6	2017
1579923276	Animalia	Chrysomelidae	Chrysolina rufa (Duftschmid, 1825) Duftschmid, 1825	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1579922871	Plantae	Papaveraceae	Chelidonium majus L.	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1579922556	Plantae	Asteraceae	Chrysanthemum cinerariifolium (Trevir.) Vis.	43.242828	17.087532	250	2017-06-05T02:00Z	5	6	2017
1579922182	Animalia	Laridae	Chlidonias hybrida (Pallas, 1811)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579922105	Animalia	Charadriidae	Charadrius hiaticula Linnaeus, 1758	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1579922097	Animalia	Charadriidae	Charadrius dubius Scopoli, 1786	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1579922076	Animalia	Mugilidae	Chelon labrosus (Risso, 1827)	45.080399	14.144146	250	2017-05-17T02:00Z	17	5	2017
1579920959	Plantae	Asteraceae	Centaurea jacea	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579920929	Animalia	Cetoniidae	Cetonia aurata (Linnaeus, 1761)	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579920885	Plantae	Asteraceae	Centaurea L.	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1579919773	Plantae	Fabaceae	Cercis siliquastrum L.	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1579919758	Plantae	Caprifoliaceae	Centranthus ruber (L.) DC.	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1579919171	Animalia	Cercopidae	Cercopis sanguinolenta (Scopoli, 1763)	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1579917833	Plantae	Pinaceae	Cedrus deodara (Lamb.) G. Don	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579917439	Plantae	Pinaceae	Cedrus deodara (Lamb.) G. Don	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579917428	Plantae	Caprifoliaceae	Centranthus ruber (L.) DC.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579917401	Plantae	Cannabaceae	Celtis australis L.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579917338	Plantae	Pinaceae	Cedrus deodara (Lamb.) G. Don	45.087612	13.878181	250	2017-05-22T02:00Z	22	5	2017
1579917232	Plantae	Fabaceae	Cercis siliquastrum L.	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579915395	Plantae	Caprifoliaceae	Centranthus ruber (L.) DC.	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1579915272	Plantae	Fabaceae	Cercis siliquastrum L.	45.080399	14.144146	250	2017-05-17T02:00Z	17	5	2017
1579915243	Plantae	Caprifoliaceae	Centranthus ruber (L.) DC.	45.080399	14.144146	250	2017-05-17T02:00Z	17	5	2017
1579914715	Animalia	Lycaenidae	Celastrina argiolus (Linnaeus, 1758)	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1579914132	Animalia	Fringillidae	Carduelis chloris (Linnaeus, 1758)	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579913931	Plantae	Campanulaceae	Campanula patula L.	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579913903	Animalia	Calopterygidae	Calopteryx splendens Harris, 1780	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579912069	Animalia	Fringillidae	Carduelis carduelis (Linnaeus, 1758)	45.463352	14.853622	250	2017-06-10T02:00Z	10	6	2017
1579911509	Animalia	Veneridae	Callista chione (Linnaeus, 1758)	43.201672	17.126312	250	2017-06-14T02:00Z	14	6	2017
1579905867	Animalia	Fringillidae	Carduelis chloris (Linnaeus, 1758)	43.26226	17.059801	250	2017-04-14T02:00Z	14	4	2017
1579904115	Animalia	Calopterygidae	Calopteryx virgo Linnaeus, 1758	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579898944	Plantae	Campanulaceae	Campanula pyramidalis L.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579898936	Plantae	Aizoaceae	Carpobrotus edulis (L.) N. E. Br.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579898933	Plantae	Myrtaceae	Callistemon citrinus (Curtis) Skeels	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579898107	Plantae	Campanulaceae	Campanula pyramidalis L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579895731	Animalia	Carabidae	Carabus coriaceus Linnaeus, 1758	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1579892627	Animalia	Lycaenidae	Callophrys rubi (Linnaeus, 1758)	43.263351	17.057098	250	2017-04-14T02:00Z	14	4	2017
1579891756	Animalia	Noctuidae	Callopistria juventina Stoll, 1782	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1579889163	Animalia	Fringillidae	Carduelis chloris (Linnaeus, 1758)	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1579889133	Animalia	Caprimulgidae	Caprimulgus europaeus Linnaeus, 1758	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1579888933	Animalia	Fringillidae	Carduelis chloris (Linnaeus, 1758)	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1579871442	Animalia	Nymphalidae	Brenthis daphne Denis & Schiffermüller, 1775	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579871441	Animalia	Nymphalidae	Brenthis daphne Denis & Schiffermüller, 1775	45.443451	15.005221	250	2017-06-09T02:00Z	9	6	2017
1579870301	Plantae	Poaceae	Briza maxima L.	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1579869986	Plantae	Cucurbitaceae	Bryonia dioica Jacq.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579868679	Plantae	Poaceae	Briza maxima L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579866510	Animalia	Muricidae	Bolinus brandaris (Linnaeus, 1758)	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1579863163	Animalia	Nymphalidae	Boloria euphrosyne (Linnaeus, 1758) Linnaeus, 1758	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1579862548	Plantae	Gentianaceae	Blackstonia perfoliata (L.) Huds.	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579861682	Plantae	Asteraceae	Bellis annua L.	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579860705	Plantae	Asteraceae	Bellis annua L.	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579860675	Plantae	Asteraceae	Bellis annua L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579853480	Animalia	Anatidae	Aythya ferina (Linnaeus, 1758)	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1579852621	Plantae	Poaceae	Avena sterilis L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579852407	Animalia	Noctuidae	Autographa gamma Linnaeus, 1758	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579851504	Plantae	Amaranthaceae	Atriplex portulacoides L.	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1579851466	Animalia	Strigidae	Athene noctua (Scopoli, 1769)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579851401	Plantae	Aspleniaceae	Asplenium trichomanes	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579851400	Plantae	Aspleniaceae	Asplenium ceterach L.	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579851275	Plantae	Asparagaceae	Asparagus acutifolius L.	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579851194	Plantae	Aspleniaceae	Asplenium ceterach L.	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579850893	Plantae	Asparagaceae	Asparagus acutifolius L.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579850611	Plantae	Asparagaceae	Asparagus acutifolius L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579850350	Plantae	Aspleniaceae	Asplenium scolopendrium Linnaeus	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1579849707	Plantae	Rosaceae	Aruncus dioicus (Walter) Fern.	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579847919	Animalia	Arbaciidae	Arbacia lixula (Linnaeus, 1758)	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1579847485	Plantae	Rosaceae	Aruncus dioicus (Walter) Fern.	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1579847480	Animalia	Nymphalidae	Argynnis aglaja (Linnaeus, 1758) Linnaeus, 1758	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1579847146	Plantae	Araceae	Arum italicum Mill.	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1579844718	Animalia	Lycaenidae	Aricia agestis (Denis & Schiffermüller, 1775)	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579842955	Animalia	Lycaenidae	Aricia agestis (Denis & Schiffermüller, 1775)	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579842938	Plantae	Asteraceae	Artemisia vulgaris Journet & Vickery, 1979	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
